,city,job_title,company_name,summary,salary
257,sydney+Western+Suburbs,Data Scientist - Analytics,Domain Group,"As a Data Scientist in our team, you will leverage your deep experience in statistics, machine learning and data analysis to drive significant improvements to...",salary
258,sydney+Western+Suburbs,Lead Data Scientist,Domain Group,"We are looking for a lead data scientist to help sales, product and business leadership make decisions with data, give consumers certainty and control when...",salary
259,sydney+Western+Suburbs,BioMind Data Scientist/Engineer (Relocate to Beijing),biomind.ai,"The candidate is a skilled data scientist who will be building deep learning models for medical image diagnosis applications such as segmentation, localisation...",salary
260,sydney+Western+Suburbs,Team Assistant with AI company,HIVERY,Our team of data scientists apply machine learning and sophisticated optimization techniques to develop simple-to-use solutions for the optimal business outcome...,"$60,000 - $85,000 a year"
261,sydney+Western+Suburbs,Junior Data Scientist,The Eclair Group,"Industry experience as a Data Analyst or Junior Data Scientist with a track record of manipulating, processing, and extracting value from large datasets....","$70,000 - $90,000 a year"
262,sydney+Western+Suburbs,Junior data scientist/machine learning engineer,Intellify,"We also believe great data science comes from great teams, so invest continuously in upskilling and cross-training our data scientists, with lunch & learn...","$80,000 - $100,000 a year"
263,sydney+Western+Suburbs,Customer Facing Data Scientist,DataRobot,Customer Facing Data Scientists work with the sales team to develop client relationships and deliver data science solutions for customers across a variety of...,salary
264,sydney+Western+Suburbs,Data Scientist,CPT Global,"Strong experience working as a Data Scientist. Experience of working with large data sets, statistical techniques and analysis – data mining, cleansing,...",salary
265,sydney+Western+Suburbs,Data Scientist,Freshwater Group,The Data Scientist will:. Manage data sets. A Data Scientist is required for a wholesale electricity retailer that connects its customers to the wholesale...,salary
266,sydney+Western+Suburbs,Ikon | Data Scientist,Ikon,"Provide tangible support to Senior Data Scientists and the Data Science Manager in the preparation, analysis and visualization of data....",salary
267,sydney+Western+Suburbs,Senior Data Scientist,Qantas Airways Limited,Senior Data Scientist – Predictive Modelling & Segmentation. As a Senior Data Scientist you will be responsible for undertaking insights and modelling to...,salary
268,sydney+Western+Suburbs,Data Scientist,Freelancer.com,"Proven experience as a data scientist or analyst. Experience in data mining. If this sounds like you, you will love life as a data scientist at Freelancer....","$65,000 - $110,000 a year"
269,sydney+Western+Suburbs,Data Scientist,Caltex,"As a data scientist at Caltex, you’ll take us further by:. Our data scientists are responsible for developing models to deliver these outcomes, working together...",salary
270,sydney+Western+Suburbs,Junior Data Analyst/Scientist,International Institute of Data & Analytics,"In data science and big data analytics, the IDA creates enablers for:. Leading the field of data science and analytics innovation, training and services by...",salary
271,sydney+Western+Suburbs,Senior Data Scientist/ Machine learning engineer,Intellify,Being a senior data scientist at Intellify you are charged with both being a mentor and learning from fellow specialist data scientists in an ever evolving and...,"$120,000 - $160,000 a year"
272,sydney+Western+Suburbs,Data Scientist,News Corp Australia,"Undertake proactive analysis of customer data processes that produce data driven analysis, reporting, insights and models....",salary
273,Darlinghurst+NSW,Data Scientist - Analytics,Domain Group,"As a Data Scientist in our team, you will leverage your deep experience in statistics, machine learning and data analysis to drive significant improvements to...",salary
274,Darlinghurst+NSW,Lead Data Scientist,Domain Group,"We are looking for a lead data scientist to help sales, product and business leadership make decisions with data, give consumers certainty and control when...",salary
275,Darlinghurst+NSW,BioMind Data Scientist/Engineer (Relocate to Beijing),biomind.ai,"The candidate is a skilled data scientist who will be building deep learning models for medical image diagnosis applications such as segmentation, localisation...",salary
276,Darlinghurst+NSW,Team Assistant with AI company,HIVERY,Our team of data scientists apply machine learning and sophisticated optimization techniques to develop simple-to-use solutions for the optimal business outcome...,"$60,000 - $85,000 a year"
277,Darlinghurst+NSW,Junior Data Scientist,The Eclair Group,"Industry experience as a Data Analyst or Junior Data Scientist with a track record of manipulating, processing, and extracting value from large datasets....","$70,000 - $90,000 a year"
278,Darlinghurst+NSW,Junior data scientist/machine learning engineer,Intellify,"We also believe great data science comes from great teams, so invest continuously in upskilling and cross-training our data scientists, with lunch & learn...","$80,000 - $100,000 a year"
279,Darlinghurst+NSW,Customer Facing Data Scientist,DataRobot,Customer Facing Data Scientists work with the sales team to develop client relationships and deliver data science solutions for customers across a variety of...,salary
280,Darlinghurst+NSW,Data Scientist,CPT Global,"Strong experience working as a Data Scientist. Experience of working with large data sets, statistical techniques and analysis – data mining, cleansing,...",salary
281,Darlinghurst+NSW,Data Scientist,Freshwater Group,The Data Scientist will:. Manage data sets. A Data Scientist is required for a wholesale electricity retailer that connects its customers to the wholesale...,salary
282,Darlinghurst+NSW,Ikon | Data Scientist,Ikon,"Provide tangible support to Senior Data Scientists and the Data Science Manager in the preparation, analysis and visualization of data....",salary
283,Darlinghurst+NSW,Senior Data Scientist,Qantas Airways Limited,Senior Data Scientist – Predictive Modelling & Segmentation. As a Senior Data Scientist you will be responsible for undertaking insights and modelling to...,salary
284,Darlinghurst+NSW,Data Scientist,Freelancer.com,"Proven experience as a data scientist or analyst. Experience in data mining. If this sounds like you, you will love life as a data scientist at Freelancer....","$65,000 - $110,000 a year"
285,Darlinghurst+NSW,Data Scientist,Caltex,"As a data scientist at Caltex, you’ll take us further by:. Our data scientists are responsible for developing models to deliver these outcomes, working together...",salary
286,Darlinghurst+NSW,Junior Data Analyst/Scientist,International Institute of Data & Analytics,"In data science and big data analytics, the IDA creates enablers for:. Leading the field of data science and analytics innovation, training and services by...",salary
287,Darlinghurst+NSW,Senior Data Scientist/ Machine learning engineer,Intellify,Being a senior data scientist at Intellify you are charged with both being a mentor and learning from fellow specialist data scientists in an ever evolving and...,"$120,000 - $160,000 a year"
288,Darlinghurst+NSW,Data Scientist,News Corp Australia,"Undertake proactive analysis of customer data processes that produce data driven analysis, reporting, insights and models....",salary
289,Barangaroo+NSW,Data Scientist - Analytics,Domain Group,"As a Data Scientist in our team, you will leverage your deep experience in statistics, machine learning and data analysis to drive significant improvements to...",salary
290,Barangaroo+NSW,Lead Data Scientist,Domain Group,"We are looking for a lead data scientist to help sales, product and business leadership make decisions with data, give consumers certainty and control when...",salary
291,Barangaroo+NSW,BioMind Data Scientist/Engineer (Relocate to Beijing),biomind.ai,"The candidate is a skilled data scientist who will be building deep learning models for medical image diagnosis applications such as segmentation, localisation...",salary
292,Barangaroo+NSW,Team Assistant with AI company,HIVERY,Our team of data scientists apply machine learning and sophisticated optimization techniques to develop simple-to-use solutions for the optimal business outcome...,"$60,000 - $85,000 a year"
293,Barangaroo+NSW,Junior Data Scientist,The Eclair Group,"Industry experience as a Data Analyst or Junior Data Scientist with a track record of manipulating, processing, and extracting value from large datasets....","$70,000 - $90,000 a year"
294,Barangaroo+NSW,Junior data scientist/machine learning engineer,Intellify,"We also believe great data science comes from great teams, so invest continuously in upskilling and cross-training our data scientists, with lunch & learn...","$80,000 - $100,000 a year"
295,Barangaroo+NSW,Customer Facing Data Scientist,DataRobot,Customer Facing Data Scientists work with the sales team to develop client relationships and deliver data science solutions for customers across a variety of...,salary
296,Barangaroo+NSW,Data Scientist,CPT Global,"Strong experience working as a Data Scientist. Experience of working with large data sets, statistical techniques and analysis – data mining, cleansing,...",salary
297,Barangaroo+NSW,Data Scientist,Freshwater Group,The Data Scientist will:. Manage data sets. A Data Scientist is required for a wholesale electricity retailer that connects its customers to the wholesale...,salary
298,Barangaroo+NSW,Ikon | Data Scientist,Ikon,"Provide tangible support to Senior Data Scientists and the Data Science Manager in the preparation, analysis and visualization of data....",salary
299,Barangaroo+NSW,Senior Data Scientist,Qantas Airways Limited,Senior Data Scientist – Predictive Modelling & Segmentation. As a Senior Data Scientist you will be responsible for undertaking insights and modelling to...,salary
300,Barangaroo+NSW,Data Scientist,Freelancer.com,"Proven experience as a data scientist or analyst. Experience in data mining. If this sounds like you, you will love life as a data scientist at Freelancer....","$65,000 - $110,000 a year"
301,Barangaroo+NSW,Data Scientist,Caltex,"As a data scientist at Caltex, you’ll take us further by:. Our data scientists are responsible for developing models to deliver these outcomes, working together...",salary
302,Barangaroo+NSW,Junior Data Analyst/Scientist,International Institute of Data & Analytics,"In data science and big data analytics, the IDA creates enablers for:. Leading the field of data science and analytics innovation, training and services by...",salary
303,Barangaroo+NSW,Senior Data Scientist/ Machine learning engineer,Intellify,Being a senior data scientist at Intellify you are charged with both being a mentor and learning from fellow specialist data scientists in an ever evolving and...,"$120,000 - $160,000 a year"
304,Barangaroo+NSW,Data Scientist,News Corp Australia,"Undertake proactive analysis of customer data processes that produce data driven analysis, reporting, insights and models....",salary
305,Mascot+NSW,Data Scientist - Analytics,Domain Group,"As a Data Scientist in our team, you will leverage your deep experience in statistics, machine learning and data analysis to drive significant improvements to...",salary
306,Mascot+NSW,Lead Data Scientist,Domain Group,"We are looking for a lead data scientist to help sales, product and business leadership make decisions with data, give consumers certainty and control when...",salary
307,Mascot+NSW,BioMind Data Scientist/Engineer (Relocate to Beijing),biomind.ai,"The candidate is a skilled data scientist who will be building deep learning models for medical image diagnosis applications such as segmentation, localisation...",salary
308,Mascot+NSW,Team Assistant with AI company,HIVERY,Our team of data scientists apply machine learning and sophisticated optimization techniques to develop simple-to-use solutions for the optimal business outcome...,"$60,000 - $85,000 a year"
309,Mascot+NSW,Junior Data Scientist,The Eclair Group,"Industry experience as a Data Analyst or Junior Data Scientist with a track record of manipulating, processing, and extracting value from large datasets....","$70,000 - $90,000 a year"
310,Mascot+NSW,Junior data scientist/machine learning engineer,Intellify,"We also believe great data science comes from great teams, so invest continuously in upskilling and cross-training our data scientists, with lunch & learn...","$80,000 - $100,000 a year"
311,Mascot+NSW,Customer Facing Data Scientist,DataRobot,Customer Facing Data Scientists work with the sales team to develop client relationships and deliver data science solutions for customers across a variety of...,salary
312,Mascot+NSW,Data Scientist,CPT Global,"Strong experience working as a Data Scientist. Experience of working with large data sets, statistical techniques and analysis – data mining, cleansing,...",salary
313,Mascot+NSW,Data Scientist,Freshwater Group,The Data Scientist will:. Manage data sets. A Data Scientist is required for a wholesale electricity retailer that connects its customers to the wholesale...,salary
314,Mascot+NSW,Ikon | Data Scientist,Ikon,"Provide tangible support to Senior Data Scientists and the Data Science Manager in the preparation, analysis and visualization of data....",salary
315,Mascot+NSW,Senior Data Scientist,Qantas Airways Limited,Senior Data Scientist – Predictive Modelling & Segmentation. As a Senior Data Scientist you will be responsible for undertaking insights and modelling to...,salary
316,Mascot+NSW,Data Scientist,Freelancer.com,"Proven experience as a data scientist or analyst. Experience in data mining. If this sounds like you, you will love life as a data scientist at Freelancer....","$65,000 - $110,000 a year"
317,Mascot+NSW,Data Scientist,Caltex,"As a data scientist at Caltex, you’ll take us further by:. Our data scientists are responsible for developing models to deliver these outcomes, working together...",salary
318,Mascot+NSW,Junior Data Analyst/Scientist,International Institute of Data & Analytics,"In data science and big data analytics, the IDA creates enablers for:. Leading the field of data science and analytics innovation, training and services by...",salary
319,Mascot+NSW,Senior Data Scientist/ Machine learning engineer,Intellify,Being a senior data scientist at Intellify you are charged with both being a mentor and learning from fellow specialist data scientists in an ever evolving and...,"$120,000 - $160,000 a year"
320,Mascot+NSW,Data Scientist,News Corp Australia,"Undertake proactive analysis of customer data processes that produce data driven analysis, reporting, insights and models....",salary
321,Parramatta+NSW,Data Scientist - Analytics,Domain Group,"As a Data Scientist in our team, you will leverage your deep experience in statistics, machine learning and data analysis to drive significant improvements to...",salary
322,Parramatta+NSW,Lead Data Scientist,Domain Group,"We are looking for a lead data scientist to help sales, product and business leadership make decisions with data, give consumers certainty and control when...",salary
323,Parramatta+NSW,BioMind Data Scientist/Engineer (Relocate to Beijing),biomind.ai,"The candidate is a skilled data scientist who will be building deep learning models for medical image diagnosis applications such as segmentation, localisation...",salary
324,Parramatta+NSW,Team Assistant with AI company,HIVERY,Our team of data scientists apply machine learning and sophisticated optimization techniques to develop simple-to-use solutions for the optimal business outcome...,"$60,000 - $85,000 a year"
325,Parramatta+NSW,Junior Data Scientist,The Eclair Group,"Industry experience as a Data Analyst or Junior Data Scientist with a track record of manipulating, processing, and extracting value from large datasets....","$70,000 - $90,000 a year"
326,Parramatta+NSW,Junior data scientist/machine learning engineer,Intellify,"We also believe great data science comes from great teams, so invest continuously in upskilling and cross-training our data scientists, with lunch & learn...","$80,000 - $100,000 a year"
327,Parramatta+NSW,Customer Facing Data Scientist,DataRobot,Customer Facing Data Scientists work with the sales team to develop client relationships and deliver data science solutions for customers across a variety of...,salary
328,Parramatta+NSW,Data Scientist,CPT Global,"Strong experience working as a Data Scientist. Experience of working with large data sets, statistical techniques and analysis – data mining, cleansing,...",salary
329,Parramatta+NSW,Data Scientist,Freshwater Group,The Data Scientist will:. Manage data sets. A Data Scientist is required for a wholesale electricity retailer that connects its customers to the wholesale...,salary
330,Parramatta+NSW,Ikon | Data Scientist,Ikon,"Provide tangible support to Senior Data Scientists and the Data Science Manager in the preparation, analysis and visualization of data....",salary
331,Parramatta+NSW,Senior Data Scientist,Qantas Airways Limited,Senior Data Scientist – Predictive Modelling & Segmentation. As a Senior Data Scientist you will be responsible for undertaking insights and modelling to...,salary
332,Parramatta+NSW,Data Scientist,Freelancer.com,"Proven experience as a data scientist or analyst. Experience in data mining. If this sounds like you, you will love life as a data scientist at Freelancer....","$65,000 - $110,000 a year"
333,Parramatta+NSW,Data Scientist,Caltex,"As a data scientist at Caltex, you’ll take us further by:. Our data scientists are responsible for developing models to deliver these outcomes, working together...",salary
334,Parramatta+NSW,Junior Data Analyst/Scientist,International Institute of Data & Analytics,"In data science and big data analytics, the IDA creates enablers for:. Leading the field of data science and analytics innovation, training and services by...",salary
335,Parramatta+NSW,Senior Data Scientist/ Machine learning engineer,Intellify,Being a senior data scientist at Intellify you are charged with both being a mentor and learning from fellow specialist data scientists in an ever evolving and...,"$120,000 - $160,000 a year"
336,Parramatta+NSW,Data Scientist,News Corp Australia,"Undertake proactive analysis of customer data processes that produce data driven analysis, reporting, insights and models....",salary
337,Surry+Hills+NSW,Data Scientist - Analytics,Domain Group,"As a Data Scientist in our team, you will leverage your deep experience in statistics, machine learning and data analysis to drive significant improvements to...",salary
338,Surry+Hills+NSW,Lead Data Scientist,Domain Group,"We are looking for a lead data scientist to help sales, product and business leadership make decisions with data, give consumers certainty and control when...",salary
339,Surry+Hills+NSW,BioMind Data Scientist/Engineer (Relocate to Beijing),biomind.ai,"The candidate is a skilled data scientist who will be building deep learning models for medical image diagnosis applications such as segmentation, localisation...",salary
340,Surry+Hills+NSW,Team Assistant with AI company,HIVERY,Our team of data scientists apply machine learning and sophisticated optimization techniques to develop simple-to-use solutions for the optimal business outcome...,"$60,000 - $85,000 a year"
341,Surry+Hills+NSW,Junior Data Scientist,The Eclair Group,"Industry experience as a Data Analyst or Junior Data Scientist with a track record of manipulating, processing, and extracting value from large datasets....","$70,000 - $90,000 a year"
342,Surry+Hills+NSW,Junior data scientist/machine learning engineer,Intellify,"We also believe great data science comes from great teams, so invest continuously in upskilling and cross-training our data scientists, with lunch & learn...","$80,000 - $100,000 a year"
343,Surry+Hills+NSW,Customer Facing Data Scientist,DataRobot,Customer Facing Data Scientists work with the sales team to develop client relationships and deliver data science solutions for customers across a variety of...,salary
344,Surry+Hills+NSW,Data Scientist,CPT Global,"Strong experience working as a Data Scientist. Experience of working with large data sets, statistical techniques and analysis – data mining, cleansing,...",salary
345,Surry+Hills+NSW,Data Scientist,Freshwater Group,The Data Scientist will:. Manage data sets. A Data Scientist is required for a wholesale electricity retailer that connects its customers to the wholesale...,salary
346,Surry+Hills+NSW,Ikon | Data Scientist,Ikon,"Provide tangible support to Senior Data Scientists and the Data Science Manager in the preparation, analysis and visualization of data....",salary
347,Surry+Hills+NSW,Senior Data Scientist,Qantas Airways Limited,Senior Data Scientist – Predictive Modelling & Segmentation. As a Senior Data Scientist you will be responsible for undertaking insights and modelling to...,salary
348,Surry+Hills+NSW,Data Scientist,Freelancer.com,"Proven experience as a data scientist or analyst. Experience in data mining. If this sounds like you, you will love life as a data scientist at Freelancer....","$65,000 - $110,000 a year"
349,Surry+Hills+NSW,Data Scientist,Caltex,"As a data scientist at Caltex, you’ll take us further by:. Our data scientists are responsible for developing models to deliver these outcomes, working together...",salary
350,Surry+Hills+NSW,Junior Data Analyst/Scientist,International Institute of Data & Analytics,"In data science and big data analytics, the IDA creates enablers for:. Leading the field of data science and analytics innovation, training and services by...",salary
351,Surry+Hills+NSW,Senior Data Scientist/ Machine learning engineer,Intellify,Being a senior data scientist at Intellify you are charged with both being a mentor and learning from fellow specialist data scientists in an ever evolving and...,"$120,000 - $160,000 a year"
352,Surry+Hills+NSW,Data Scientist,News Corp Australia,"Undertake proactive analysis of customer data processes that produce data driven analysis, reporting, insights and models....",salary
353,Macquarie+Park+NSW,Data Scientist - Analytics,Domain Group,"As a Data Scientist in our team, you will leverage your deep experience in statistics, machine learning and data analysis to drive significant improvements to...",salary
354,Macquarie+Park+NSW,Lead Data Scientist,Domain Group,"We are looking for a lead data scientist to help sales, product and business leadership make decisions with data, give consumers certainty and control when...",salary
355,Macquarie+Park+NSW,BioMind Data Scientist/Engineer (Relocate to Beijing),biomind.ai,"The candidate is a skilled data scientist who will be building deep learning models for medical image diagnosis applications such as segmentation, localisation...",salary
356,Macquarie+Park+NSW,Team Assistant with AI company,HIVERY,Our team of data scientists apply machine learning and sophisticated optimization techniques to develop simple-to-use solutions for the optimal business outcome...,"$60,000 - $85,000 a year"
357,Macquarie+Park+NSW,Junior Data Scientist,The Eclair Group,"Industry experience as a Data Analyst or Junior Data Scientist with a track record of manipulating, processing, and extracting value from large datasets....","$70,000 - $90,000 a year"
358,Macquarie+Park+NSW,Junior data scientist/machine learning engineer,Intellify,"We also believe great data science comes from great teams, so invest continuously in upskilling and cross-training our data scientists, with lunch & learn...","$80,000 - $100,000 a year"
359,Macquarie+Park+NSW,Customer Facing Data Scientist,DataRobot,Customer Facing Data Scientists work with the sales team to develop client relationships and deliver data science solutions for customers across a variety of...,salary
360,Macquarie+Park+NSW,Data Scientist,CPT Global,"Strong experience working as a Data Scientist. Experience of working with large data sets, statistical techniques and analysis – data mining, cleansing,...",salary
361,Macquarie+Park+NSW,Data Scientist,Freshwater Group,The Data Scientist will:. Manage data sets. A Data Scientist is required for a wholesale electricity retailer that connects its customers to the wholesale...,salary
362,Macquarie+Park+NSW,Ikon | Data Scientist,Ikon,"Provide tangible support to Senior Data Scientists and the Data Science Manager in the preparation, analysis and visualization of data....",salary
363,Macquarie+Park+NSW,Senior Data Scientist,Qantas Airways Limited,Senior Data Scientist – Predictive Modelling & Segmentation. As a Senior Data Scientist you will be responsible for undertaking insights and modelling to...,salary
364,Macquarie+Park+NSW,Data Scientist,Freelancer.com,"Proven experience as a data scientist or analyst. Experience in data mining. If this sounds like you, you will love life as a data scientist at Freelancer....","$65,000 - $110,000 a year"
365,Macquarie+Park+NSW,Data Scientist,Caltex,"As a data scientist at Caltex, you’ll take us further by:. Our data scientists are responsible for developing models to deliver these outcomes, working together...",salary
366,Macquarie+Park+NSW,Junior Data Analyst/Scientist,International Institute of Data & Analytics,"In data science and big data analytics, the IDA creates enablers for:. Leading the field of data science and analytics innovation, training and services by...",salary
367,Macquarie+Park+NSW,Senior Data Scientist/ Machine learning engineer,Intellify,Being a senior data scientist at Intellify you are charged with both being a mentor and learning from fellow specialist data scientists in an ever evolving and...,"$120,000 - $160,000 a year"
368,Macquarie+Park+NSW,Data Scientist,News Corp Australia,"Undertake proactive analysis of customer data processes that produce data driven analysis, reporting, insights and models....",salary
369,sydney+Inner+Suburbs+NSW,Data Scientist - Analytics,Domain Group,"As a Data Scientist in our team, you will leverage your deep experience in statistics, machine learning and data analysis to drive significant improvements to...",salary
370,sydney+Inner+Suburbs+NSW,Lead Data Scientist,Domain Group,"We are looking for a lead data scientist to help sales, product and business leadership make decisions with data, give consumers certainty and control when...",salary
371,sydney+Inner+Suburbs+NSW,BioMind Data Scientist/Engineer (Relocate to Beijing),biomind.ai,"The candidate is a skilled data scientist who will be building deep learning models for medical image diagnosis applications such as segmentation, localisation...",salary
372,sydney+Inner+Suburbs+NSW,Team Assistant with AI company,HIVERY,Our team of data scientists apply machine learning and sophisticated optimization techniques to develop simple-to-use solutions for the optimal business outcome...,"$60,000 - $85,000 a year"
373,sydney+Inner+Suburbs+NSW,Junior Data Scientist,The Eclair Group,"Industry experience as a Data Analyst or Junior Data Scientist with a track record of manipulating, processing, and extracting value from large datasets....","$70,000 - $90,000 a year"
374,sydney+Inner+Suburbs+NSW,Junior data scientist/machine learning engineer,Intellify,"We also believe great data science comes from great teams, so invest continuously in upskilling and cross-training our data scientists, with lunch & learn...","$80,000 - $100,000 a year"
375,sydney+Inner+Suburbs+NSW,Customer Facing Data Scientist,DataRobot,Customer Facing Data Scientists work with the sales team to develop client relationships and deliver data science solutions for customers across a variety of...,salary
376,sydney+Inner+Suburbs+NSW,Data Scientist,CPT Global,"Strong experience working as a Data Scientist. Experience of working with large data sets, statistical techniques and analysis – data mining, cleansing,...",salary
377,sydney+Inner+Suburbs+NSW,Data Scientist,Freshwater Group,The Data Scientist will:. Manage data sets. A Data Scientist is required for a wholesale electricity retailer that connects its customers to the wholesale...,salary
378,sydney+Inner+Suburbs+NSW,Ikon | Data Scientist,Ikon,"Provide tangible support to Senior Data Scientists and the Data Science Manager in the preparation, analysis and visualization of data....",salary
379,sydney+Inner+Suburbs+NSW,Senior Data Scientist,Qantas Airways Limited,Senior Data Scientist – Predictive Modelling & Segmentation. As a Senior Data Scientist you will be responsible for undertaking insights and modelling to...,salary
380,sydney+Inner+Suburbs+NSW,Data Scientist,Freelancer.com,"Proven experience as a data scientist or analyst. Experience in data mining. If this sounds like you, you will love life as a data scientist at Freelancer....","$65,000 - $110,000 a year"
381,sydney+Inner+Suburbs+NSW,Data Scientist,Caltex,"As a data scientist at Caltex, you’ll take us further by:. Our data scientists are responsible for developing models to deliver these outcomes, working together...",salary
382,sydney+Inner+Suburbs+NSW,Junior Data Analyst/Scientist,International Institute of Data & Analytics,"In data science and big data analytics, the IDA creates enablers for:. Leading the field of data science and analytics innovation, training and services by...",salary
383,sydney+Inner+Suburbs+NSW,Senior Data Scientist/ Machine learning engineer,Intellify,Being a senior data scientist at Intellify you are charged with both being a mentor and learning from fellow specialist data scientists in an ever evolving and...,"$120,000 - $160,000 a year"
384,sydney+Inner+Suburbs+NSW,Data Scientist,News Corp Australia,"Undertake proactive analysis of customer data processes that produce data driven analysis, reporting, insights and models....",salary
385,Hills+District+NSW,Data Scientist - Analytics,Domain Group,"As a Data Scientist in our team, you will leverage your deep experience in statistics, machine learning and data analysis to drive significant improvements to...",salary
386,Hills+District+NSW,Lead Data Scientist,Domain Group,"We are looking for a lead data scientist to help sales, product and business leadership make decisions with data, give consumers certainty and control when...",salary
387,Hills+District+NSW,BioMind Data Scientist/Engineer (Relocate to Beijing),biomind.ai,"The candidate is a skilled data scientist who will be building deep learning models for medical image diagnosis applications such as segmentation, localisation...",salary
388,Hills+District+NSW,Team Assistant with AI company,HIVERY,Our team of data scientists apply machine learning and sophisticated optimization techniques to develop simple-to-use solutions for the optimal business outcome...,"$60,000 - $85,000 a year"
389,Hills+District+NSW,Junior Data Scientist,The Eclair Group,"Industry experience as a Data Analyst or Junior Data Scientist with a track record of manipulating, processing, and extracting value from large datasets....","$70,000 - $90,000 a year"
390,Hills+District+NSW,Junior data scientist/machine learning engineer,Intellify,"We also believe great data science comes from great teams, so invest continuously in upskilling and cross-training our data scientists, with lunch & learn...","$80,000 - $100,000 a year"
391,Hills+District+NSW,Customer Facing Data Scientist,DataRobot,Customer Facing Data Scientists work with the sales team to develop client relationships and deliver data science solutions for customers across a variety of...,salary
392,Hills+District+NSW,Data Scientist,CPT Global,"Strong experience working as a Data Scientist. Experience of working with large data sets, statistical techniques and analysis – data mining, cleansing,...",salary
393,Hills+District+NSW,Data Scientist,Freshwater Group,The Data Scientist will:. Manage data sets. A Data Scientist is required for a wholesale electricity retailer that connects its customers to the wholesale...,salary
394,Hills+District+NSW,Ikon | Data Scientist,Ikon,"Provide tangible support to Senior Data Scientists and the Data Science Manager in the preparation, analysis and visualization of data....",salary
395,Hills+District+NSW,Senior Data Scientist,Qantas Airways Limited,Senior Data Scientist – Predictive Modelling & Segmentation. As a Senior Data Scientist you will be responsible for undertaking insights and modelling to...,salary
396,Hills+District+NSW,Data Scientist,Freelancer.com,"Proven experience as a data scientist or analyst. Experience in data mining. If this sounds like you, you will love life as a data scientist at Freelancer....","$65,000 - $110,000 a year"
397,Hills+District+NSW,Data Scientist,Caltex,"As a data scientist at Caltex, you’ll take us further by:. Our data scientists are responsible for developing models to deliver these outcomes, working together...",salary
398,Hills+District+NSW,Junior Data Analyst/Scientist,International Institute of Data & Analytics,"In data science and big data analytics, the IDA creates enablers for:. Leading the field of data science and analytics innovation, training and services by...",salary
399,Hills+District+NSW,Senior Data Scientist/ Machine learning engineer,Intellify,Being a senior data scientist at Intellify you are charged with both being a mentor and learning from fellow specialist data scientists in an ever evolving and...,"$120,000 - $160,000 a year"
400,Hills+District+NSW,Data Scientist,News Corp Australia,"Undertake proactive analysis of customer data processes that produce data driven analysis, reporting, insights and models....",salary
401,sydney+Central+Business+District+NSW,Data Scientist - Analytics,Domain Group,"As a Data Scientist in our team, you will leverage your deep experience in statistics, machine learning and data analysis to drive significant improvements to...",salary
402,sydney+Central+Business+District+NSW,Lead Data Scientist,Domain Group,"We are looking for a lead data scientist to help sales, product and business leadership make decisions with data, give consumers certainty and control when...",salary
403,sydney+Central+Business+District+NSW,BioMind Data Scientist/Engineer (Relocate to Beijing),biomind.ai,"The candidate is a skilled data scientist who will be building deep learning models for medical image diagnosis applications such as segmentation, localisation...",salary
404,sydney+Central+Business+District+NSW,Team Assistant with AI company,HIVERY,Our team of data scientists apply machine learning and sophisticated optimization techniques to develop simple-to-use solutions for the optimal business outcome...,"$60,000 - $85,000 a year"
405,sydney+Central+Business+District+NSW,Junior Data Scientist,The Eclair Group,"Industry experience as a Data Analyst or Junior Data Scientist with a track record of manipulating, processing, and extracting value from large datasets....","$70,000 - $90,000 a year"
406,sydney+Central+Business+District+NSW,Junior data scientist/machine learning engineer,Intellify,"We also believe great data science comes from great teams, so invest continuously in upskilling and cross-training our data scientists, with lunch & learn...","$80,000 - $100,000 a year"
407,sydney+Central+Business+District+NSW,Customer Facing Data Scientist,DataRobot,Customer Facing Data Scientists work with the sales team to develop client relationships and deliver data science solutions for customers across a variety of...,salary
408,sydney+Central+Business+District+NSW,Data Scientist,CPT Global,"Strong experience working as a Data Scientist. Experience of working with large data sets, statistical techniques and analysis – data mining, cleansing,...",salary
409,sydney+Central+Business+District+NSW,Data Scientist,Freshwater Group,The Data Scientist will:. Manage data sets. A Data Scientist is required for a wholesale electricity retailer that connects its customers to the wholesale...,salary
410,sydney+Central+Business+District+NSW,Ikon | Data Scientist,Ikon,"Provide tangible support to Senior Data Scientists and the Data Science Manager in the preparation, analysis and visualization of data....",salary
411,sydney+Central+Business+District+NSW,Senior Data Scientist,Qantas Airways Limited,Senior Data Scientist – Predictive Modelling & Segmentation. As a Senior Data Scientist you will be responsible for undertaking insights and modelling to...,salary
412,sydney+Central+Business+District+NSW,Data Scientist,Freelancer.com,"Proven experience as a data scientist or analyst. Experience in data mining. If this sounds like you, you will love life as a data scientist at Freelancer....","$65,000 - $110,000 a year"
413,sydney+Central+Business+District+NSW,Data Scientist,Caltex,"As a data scientist at Caltex, you’ll take us further by:. Our data scientists are responsible for developing models to deliver these outcomes, working together...",salary
414,sydney+Central+Business+District+NSW,Junior Data Analyst/Scientist,International Institute of Data & Analytics,"In data science and big data analytics, the IDA creates enablers for:. Leading the field of data science and analytics innovation, training and services by...",salary
415,sydney+Central+Business+District+NSW,Senior Data Scientist/ Machine learning engineer,Intellify,Being a senior data scientist at Intellify you are charged with both being a mentor and learning from fellow specialist data scientists in an ever evolving and...,"$120,000 - $160,000 a year"
